shipment_number,shipment_date,charge,raw_line,shipment_date_parsed,source_file
394243844538,14/10/2025,2.99,394243844538 14/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394243867219,14/10/2025,2.99,394243867219 14/10/2025 FedEx Priority 1 4.20 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394243951955,14/10/2025,2.99,394243951955 14/10/2025 FedEx Priority 1 4.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394244459282,14/10/2025,2.99,394244459282 14/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394245420863,14/10/2025,19.35,394245420863 14/10/2025 FedEx Priority 1 11.50 kg 19.35 0.00 19.35,2025-10-14,FedEX 1.pdf
394245443176,14/10/2025,2.99,394245443176 14/10/2025 FedEx Priority 1 11.70 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394245468353,14/10/2025,2.99,394245468353 14/10/2025 FedEx Priority 1 8.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394245553504,14/10/2025,2.99,394245553504 14/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394245576696,14/10/2025,2.99,394245576696 14/10/2025 FedEx Priority 1 1.80 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394245592800,14/10/2025,2.99,394245592800 14/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394245630013,14/10/2025,2.99,394245630013 14/10/2025 FedEx Priority 1 4.30 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394245646917,14/10/2025,2.99,394245646917 14/10/2025 FedEx Priority 1 2.10 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394245668863,14/10/2025,2.99,394245668863 14/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394245693989,14/10/2025,2.99,394245693989 14/10/2025 FedEx Priority 1 7.40 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394245710014,14/10/2025,2.99,394245710014 14/10/2025 FedEx Priority 1 2.70 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394245732821,14/10/2025,2.99,394245732821 14/10/2025 FedEx Priority 1 2.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394246219091,14/10/2025,2.99,394246219091 14/10/2025 FedEx Priority 1 1.60 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394246236944,14/10/2025,2.99,394246236944 14/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394247093003,14/10/2025,2.99,394247093003 14/10/2025 FedEx Priority 1 2.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394247127612,14/10/2025,2.99,394247127612 14/10/2025 FedEx Priority 1 3.20 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394247143733,14/10/2025,2.99,394247143733 14/10/2025 FedEx Priority 1 6.50 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394247163507,14/10/2025,2.99,394247163507 14/10/2025 FedEx Priority 1 1.80 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394247185409,14/10/2025,2.99,394247185409 14/10/2025 FedEx Priority 1 2.90 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394247202622,14/10/2025,2.99,394247202622 14/10/2025 FedEx Priority 1 2.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394247226398,14/10/2025,2.99,394247226398 14/10/2025 FedEx Priority 1 1.70 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394247245739,14/10/2025,2.99,394247245739 14/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394247261069,14/10/2025,2.99,394247261069 14/10/2025 FedEx Priority 1 13.60 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394247757276,14/10/2025,2.99,394247757276 14/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394247774474,14/10/2025,2.99,394247774474 14/10/2025 FedEx Priority 1 2.70 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394247792852,14/10/2025,2.99,394247792852 14/10/2025 FedEx Priority 1 2.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394247812994,14/10/2025,2.99,394247812994 14/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394248337567,14/10/2025,2.99,394248337567 14/10/2025 FedEx Priority 1 2.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394248363439,14/10/2025,2.99,394248363439 14/10/2025 FedEx Priority 1 4.60 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394248380648,14/10/2025,2.99,394248380648 14/10/2025 FedEx Priority 1 7.30 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394248393291,14/10/2025,2.99,394248393291 14/10/2025 FedEx Priority 1 7.50 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394248413676,14/10/2025,2.99,394248413676 14/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394248428760,14/10/2025,2.99,394248428760 14/10/2025 FedEx Priority 1 7.60 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394249405983,14/10/2025,2.99,394249405983 14/10/2025 FedEx Priority 1 5.30 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394249424511,14/10/2025,2.99,394249424511 14/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394249445623,14/10/2025,2.99,394249445623 14/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394250120051,14/10/2025,2.99,394250120051 14/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394250433255,14/10/2025,2.99,394250433255 14/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-14,FedEX 1.pdf
394276761974,15/10/2025,2.99,394276761974 15/10/2025 FedEx Priority 1 5.20 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394276787404,15/10/2025,2.99,394276787404 15/10/2025 FedEx Priority 1 3.60 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394276802842,15/10/2025,2.99,394276802842 15/10/2025 FedEx Priority 1 7.30 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394276828897,15/10/2025,2.99,394276828897 15/10/2025 FedEx Priority 1 7.70 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394276855846,15/10/2025,2.99,394276855846 15/10/2025 FedEx Priority 1 8.50 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394276872530,15/10/2025,2.99,394276872530 15/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394276891671,15/10/2025,2.99,394276891671 15/10/2025 FedEx Priority 1 5.60 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394276911714,15/10/2025,2.99,394276911714 15/10/2025 FedEx Priority 1 3.70 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394276923979,15/10/2025,2.99,394276923979 15/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394276931602,15/10/2025,2.99,394276931602 15/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394276943890,15/10/2025,2.99,394276943890 15/10/2025 FedEx Priority 1 8.20 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394277036135,15/10/2025,2.99,394277036135 15/10/2025 FedEx Priority 1 1.20 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394277047110,15/10/2025,2.99,394277047110 15/10/2025 FedEx Priority 1 1.40 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394277058162,15/10/2025,2.99,394277058162 15/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394277068807,15/10/2025,2.99,394277068807 15/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394277085751,15/10/2025,2.99,394277085751 15/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394277099195,15/10/2025,2.99,394277099195 15/10/2025 FedEx Priority 1 1.70 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394278470881,15/10/2025,2.99,394278470881 15/10/2025 FedEx Priority 1 1.10 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394278489560,15/10/2025,2.99,394278489560 15/10/2025 FedEx Priority 1 1.80 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394278504368,15/10/2025,2.99,394278504368 15/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394278523400,15/10/2025,2.99,394278523400 15/10/2025 FedEx Priority 1 7.30 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394278537680,15/10/2025,2.99,394278537680 15/10/2025 FedEx Priority 1 9.30 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394279322335,15/10/2025,2.99,394279322335 15/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394279337853,15/10/2025,2.99,394279337853 15/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394279353264,15/10/2025,2.99,394279353264 15/10/2025 FedEx Priority 1 2.70 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394279404784,15/10/2025,2.99,394279404784 15/10/2025 FedEx Priority 1 6.40 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394279423687,15/10/2025,2.99,394279423687 15/10/2025 FedEx Priority 1 4.90 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394279442649,15/10/2025,2.99,394279442649 15/10/2025 FedEx Priority 1 1.60 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394279458442,15/10/2025,2.99,394279458442 15/10/2025 FedEx Priority 1 6.20 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394280294910,15/10/2025,2.99,394280294910 15/10/2025 FedEx Priority 1 6.60 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394280313091,15/10/2025,2.99,394280313091 15/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394281181497,15/10/2025,2.99,394281181497 15/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394281196412,15/10/2025,2.99,394281196412 15/10/2025 FedEx Priority 1 2.10 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394281213371,15/10/2025,2.99,394281213371 15/10/2025 FedEx Priority 1 4.90 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394281224210,15/10/2025,2.99,394281224210 15/10/2025 FedEx Priority 1 1.60 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394281245425,15/10/2025,2.99,394281245425 15/10/2025 FedEx Priority 1 4.60 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394281265335,15/10/2025,2.99,394281265335 15/10/2025 FedEx Priority 1 5.10 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282628165,15/10/2025,2.99,394282628165 15/10/2025 FedEx Priority 1 1.40 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282646808,15/10/2025,2.99,394282646808 15/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282678582,15/10/2025,2.99,394282678582 15/10/2025 FedEx Priority 1 8.50 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282693207,15/10/2025,2.99,394282693207 15/10/2025 FedEx Priority 1 4.10 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282704918,15/10/2025,2.99,394282704918 15/10/2025 FedEx Priority 1 4.30 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282728179,15/10/2025,2.99,394282728179 15/10/2025 FedEx Priority 1 1.60 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282748527,15/10/2025,2.99,394282748527 15/10/2025 FedEx Priority 1 1.40 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282765130,15/10/2025,2.99,394282765130 15/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282782420,15/10/2025,2.99,394282782420 15/10/2025 FedEx Priority 1 3.80 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282798360,15/10/2025,2.99,394282798360 15/10/2025 FedEx Priority 1 2.90 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282813720,15/10/2025,2.99,394282813720 15/10/2025 FedEx Priority 1 1.50 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282877250,15/10/2025,2.99,394282877250 15/10/2025 FedEx Priority 1 1.10 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282900230,15/10/2025,2.99,394282900230 15/10/2025 FedEx Priority 1 5.50 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282914178,15/10/2025,2.99,394282914178 15/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282931777,15/10/2025,2.99,394282931777 15/10/2025 FedEx Priority 1 4.10 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282949643,15/10/2025,2.99,394282949643 15/10/2025 FedEx Priority 1 4.90 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282967491,15/10/2025,2.99,394282967491 15/10/2025 FedEx Priority 1 1.60 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394282987380,15/10/2025,2.99,394282987380 15/10/2025 FedEx Priority 1 3.70 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394283021080,15/10/2025,2.99,394283021080 15/10/2025 FedEx Priority 1 14.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394283038795,15/10/2025,2.99,394283038795 15/10/2025 FedEx Priority 1 5.20 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394283062274,15/10/2025,2.99,394283062274 15/10/2025 FedEx Priority 1 3.10 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394283077049,15/10/2025,2.99,394283077049 15/10/2025 FedEx Priority 1 1.10 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394283093538,15/10/2025,2.99,394283093538 15/10/2025 FedEx Priority 1 4.10 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394283109070,15/10/2025,2.99,394283109070 15/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394283125147,15/10/2025,2.99,394283125147 15/10/2025 FedEx Priority 1 3.30 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394283410852,15/10/2025,2.99,394283410852 15/10/2025 FedEx Priority 1 4.90 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394283425373,15/10/2025,2.99,394283425373 15/10/2025 FedEx Priority 1 1.60 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394283852507,15/10/2025,2.99,394283852507 15/10/2025 FedEx Priority 1 2.10 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394283874166,15/10/2025,2.99,394283874166 15/10/2025 FedEx Priority 1 6.70 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394284375062,15/10/2025,2.99,394284375062 15/10/2025 FedEx Priority 1 10.20 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394284393933,15/10/2025,2.99,394284393933 15/10/2025 FedEx Priority 1 5.90 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394284416489,15/10/2025,2.99,394284416489 15/10/2025 FedEx Priority 1 4.70 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287033457,15/10/2025,2.99,394287033457 15/10/2025 FedEx Priority 1 7.50 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287045027,15/10/2025,2.99,394287045027 15/10/2025 FedEx Priority 1 3.50 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287068440,15/10/2025,2.99,394287068440 15/10/2025 FedEx Priority 1 1.40 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287087994,15/10/2025,2.99,394287087994 15/10/2025 FedEx Priority 1 1.80 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287107680,15/10/2025,2.99,394287107680 15/10/2025 FedEx Priority 1 4.80 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287125495,15/10/2025,2.99,394287125495 15/10/2025 FedEx Priority Cop1 1.00y kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287143369,15/10/2025,2.99,394287143369 15/10/2025 FedEx Priority 1 2.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287156509,15/10/2025,2.99,394287156509 15/10/2025 FedEx Priority 1 3.60 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287171336,15/10/2025,2.99,394287171336 15/10/2025 FedEx Priority 1 3.70 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287188169,15/10/2025,2.99,394287188169 15/10/2025 FedEx Priority 1 4.50 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287201582,15/10/2025,2.99,394287201582 15/10/2025 FedEx Priority 1 3.50 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287218224,15/10/2025,2.99,394287218224 15/10/2025 FedEx Priority 1 12.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287231520,15/10/2025,2.99,394287231520 15/10/2025 FedEx Priority 1 1.10 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287256762,15/10/2025,2.99,394287256762 15/10/2025 FedEx Priority 1 1.80 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287272471,15/10/2025,2.99,394287272471 15/10/2025 FedEx Priority 1 8.40 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287288172,15/10/2025,2.99,394287288172 15/10/2025 FedEx Priority 1 1.20 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287306495,15/10/2025,2.99,394287306495 15/10/2025 FedEx Priority 1 9.10 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287494195,15/10/2025,2.99,394287494195 15/10/2025 FedEx Priority Cop1 5.60y kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394287510872,15/10/2025,2.99,394287510872 15/10/2025 FedEx Priority 1 5.70 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394288247135,15/10/2025,2.99,394288247135 15/10/2025 FedEx Priority 1 11.70 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394288363432,15/10/2025,2.99,394288363432 15/10/2025 FedEx Priority 1 2.60 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394288376627,15/10/2025,2.99,394288376627 15/10/2025 FedEx Priority 1 1.30 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394288399320,15/10/2025,2.99,394288399320 15/10/2025 FedEx Priority 1 2.90 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394288416679,15/10/2025,2.99,394288416679 15/10/2025 FedEx Priority 1 2.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394288430466,15/10/2025,2.99,394288430466 15/10/2025 FedEx Priority 1 3.80 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394288444175,15/10/2025,2.99,394288444175 15/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394288461969,15/10/2025,2.99,394288461969 15/10/2025 FedEx Priority 1 3.80 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394288594492,15/10/2025,2.99,394288594492 15/10/2025 FedEx Priority 1 5.10 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394289587556,15/10/2025,2.99,394289587556 15/10/2025 FedEx Priority 1 1.70 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394290138940,15/10/2025,2.99,394290138940 15/10/2025 FedEx Priority 1 10.20 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394290162327,15/10/2025,2.99,394290162327 15/10/2025 FedEx Priority 1 6.70 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394290225542,15/10/2025,2.99,394290225542 15/10/2025 FedEx Priority 1 5.10 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394290755505,15/10/2025,2.99,394290755505 15/10/2025 FedEx Priority 1 7.60 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394291694366,15/10/2025,2.99,394291694366 15/10/2025 FedEx Priority 1 6.50 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394291712130,15/10/2025,2.99,394291712130 15/10/2025 FedEx Priority 1 1.00 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394291727236,15/10/2025,2.99,394291727236 15/10/2025 FedEx Priority 1 1.80 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394291742773,15/10/2025,2.99,394291742773 15/10/2025 FedEx Priority 1 4.70 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394291762087,15/10/2025,2.99,394291762087 15/10/2025 FedEx Priority 1 1.20 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394291882302,15/10/2025,2.99,394291882302 15/10/2025 FedEx Priority 1 3.70 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394292367176,15/10/2025,2.99,394292367176 15/10/2025 FedEx Priority 1 7.20 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394292382463,15/10/2025,2.99,394292382463 15/10/2025 FedEx Priority 1 6.10 kg 2.99 0.00 2.99,2025-10-15,FedEX 1.pdf
394323422187,16/10/2025,2.99,394323422187 16/10/2025 FedEx Priority 1 16.00 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394323430634,16/10/2025,2.99,394323430634 16/10/2025 FedEx Priority Cop1 17.0y0 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394323435831,16/10/2025,2.99,394323435831 16/10/2025 FedEx Priority 1 17.90 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394323445063,16/10/2025,2.99,394323445063 16/10/2025 FedEx Priority 1 17.10 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394323449562,16/10/2025,2.99,394323449562 16/10/2025 FedEx Priority 1 17.00 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394323454230,16/10/2025,2.99,394323454230 16/10/2025 FedEx Priority 1 17.00 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394323459416,16/10/2025,2.99,394323459416 16/10/2025 FedEx Priority 1 17.20 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394323465606,16/10/2025,2.99,394323465606 16/10/2025 FedEx Priority 1 17.40 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
394323476246,16/10/2025,2.99,394323476246 16/10/2025 FedEx Priority 1 17.80 kg 2.99 0.00 2.99,2025-10-16,FedEX 1.pdf
